Symbol,Name,Sector,industry
RPRXZ,Repros Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
RJET,"Republic Airways Holdings, Inc.",Transportation,Air Freight/Delivery Services
RBCAA,"Republic Bancorp, Inc.",Finance,Major Banks
FRBK,"Republic First Bancorp, Inc.",Finance,Major Banks
REFR,Research Frontiers Incorporated,Miscellaneous,Multi-Sector Companies
REXI,"Resource America, Inc.",Finance,Finance/Investors Services
RECN,"Resources Connection, Inc.",Miscellaneous,Business Services
RGDX,"Response Genetics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
MKTG,"Responsys, Inc.",Technology,Computer Software: Prepackaged Software
ROIC,Retail Opportunity Investments Corp.,Consumer Services,Real Estate Investment Trusts
ROICU,Retail Opportunity Investments Corp.,Consumer Services,Real Estate Investment Trusts
ROICW,Retail Opportunity Investments Corp.,Consumer Services,Real Estate Investment Trusts
SALE,"RetailMeNot, Inc.",n/a,n/a
RVLT,"Revolution Lighting Technologies, Inc.",Basic Industries,Telecommunications Equipment
REXX,Rex Energy Corporation,Energy,Oil & Gas Production
RFIL,"RF Industries, Ltd.",Capital Goods,Electrical Products
RFMD,"RF Micro Devices, Inc.",Technology,Semiconductors
RGCO,RGC Resources Inc.,Public Utilities,Oil & Gas Production
RELL,"Richardson Electronics, Ltd.",Consumer Non-Durables,Electronic Components
RICK,"Rick&#39;s Cabaret International, Inc.",Consumer Services,Restaurants
RIGL,"Rigel Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
RNET,"RigNet, Inc.",Consumer Services,Telecommunications Equipment
RIMG,Rimage Corporation,Technology,Computer peripheral equipment
RITT,RIT Technologies Ltd.,Consumer Durables,Telecommunications Equipment
RIVR,River Valley Bancorp.,Finance,Savings Institutions
RVBD,"Riverbed Technology, Inc.",Technology,Computer Communications Equipment
RVSB,Riverview Bancorp Inc,Finance,Savings Institutions
RLJE,"RLJ Entertainment, Inc.",Consumer Services,Movies/Entertainment
RMGN,RMG Networks Holding Corporation,Miscellaneous,Business Services
ROCM,Rochester Medical Corporation,Health Care,Medical/Dental Instruments
RCKB,"Rockville Financial, Inc.",Finance,Banks
RMTI,"Rockwell Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
RCKY,"Rocky Brands, Inc.",Consumer Non-Durables,Shoe Manufacturing
RMCF,"Rocky Mountain Chocolate Factory, Inc.",Consumer Non-Durables,Specialty Foods
RSTI,"Rofin-Sinar Technologies, Inc.",Energy,Industrial Machinery/Components
ROMA,Roma Financial Corporation,Finance,Savings Institutions
ROSG,Rosetta Genomics Ltd.,Health Care,Major Pharmaceuticals
ROSE,Rosetta Resources Inc.,Energy,Oil & Gas Production
ROST,"Ross Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
ROVI,Rovi Corporation,Consumer Services,Newspapers/Magazines
RBPAA,"Royal Bancshares of Pennsylvania, Inc.",Finance,Major Banks
RGLD,"Royal Gold, Inc.",Basic Industries,Precious Metals
ROYL,"Royale Energy, Inc.",Energy,Oil & Gas Production
FUND,"Royce Focus Trust, Inc.",n/a,n/a
RPXC,RPX Corporation,Miscellaneous,Multi-Sector Companies
RRST,RRSat Global Communications Network Ltd.,Consumer Services,Telecommunications Equipment
RTIX,"RTI Surgical, Inc.",Health Care,Industrial Specialties
RBCN,"Rubicon Technology, Inc.",Technology,Semiconductors
RTEC,"Rudolph Technologies, Inc.",Capital Goods,Industrial Machinery/Components
RUE,"rue21, inc.",Consumer Services,Clothing/Shoe/Accessory Stores
RUSHA,"Rush Enterprises, Inc.",Consumer Durables,Automotive Aftermarket
RUSHB,"Rush Enterprises, Inc.",Consumer Durables,Automotive Aftermarket
RUTH,"Ruth&#39;s Hospitality Group, Inc.",Consumer Services,Restaurants
RYAAY,Ryanair Holdings plc,Transportation,Air Freight/Delivery Services
STBA,"S&T Bancorp, Inc.",Finance,Major Banks
SANW,S&W Seed Company,Consumer Non-Durables,Farming/Seeds/Milling
SANWZ,S&W Seed Company,Consumer Non-Durables,Farming/Seeds/Milling
SYBT,"S.Y. Bancorp, Inc.",Finance,Major Banks
SYBTP,"S.Y. Bancorp, Inc.",Finance,Major Banks
SBRA,"Sabra Healthcare REIT, Inc.",Consumer Services,Real Estate Investment Trusts
SBRAP,"Sabra Healthcare REIT, Inc.",Consumer Services,Real Estate Investment Trusts
SAEX,"SAExploration Holdings, Inc.",Finance,Business Services
SAFT,"Safety Insurance Group, Inc.",Finance,Property-Casualty Insurers
SGNT,"Sagent Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SAIA,"Saia, Inc.",Transportation,Trucking Freight/Courier Services
SALM,Salem Communications Corporation,Consumer Services,Broadcasting
SAL,"Salisbury Bancorp, Inc.",Finance,Savings Institutions
SLXP,"Salix Pharmaceuticals, Ltd.",Health Care,Major Pharmaceuticals
SAFM,"Sanderson Farms, Inc.",Consumer Non-Durables,Meat/Poultry/Fish
SNDK,SanDisk Corporation,Technology,Electronic Components
SASR,"Sandy Spring Bancorp, Inc.",Finance,Major Banks
SGMO,"Sangamo BioSciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SANM,Sanmina Corporation,Technology,Electrical Products
GCVRZ,Sanofi,Health Care,Major Pharmaceuticals
SNTS,"Santarus, Inc.",Health Care,Major Pharmaceuticals
SPNS,Sapiens International Corporation N.V.,Technology,Computer Software: Prepackaged Software
SAPE,Sapient Corporation,Technology,EDP Services
SRPT,"Sarepta Therapeutics, Inc.",Health Care,Major Pharmaceuticals
SVNT,Savient Pharmaceuticals Inc,Consumer Durables,Specialty Chemicals
SBFG,"SB Financial Group, Inc.",Finance,Major Banks
SBAC,SBA Communications Corporation,Consumer Services,Telecommunications Equipment
SCSC,"ScanSource, Inc.",Technology,Retail: Computer Software & Peripheral Equipment
SCBT,SCBT Financial Corporation,Finance,Major Banks
SMIT,"Schmitt Industries, Inc.",Capital Goods,Industrial Machinery/Components
SCHN,"Schnitzer Steel Industries, Inc.",Consumer Durables,Industrial Specialties
SCHL,Scholastic Corporation,Consumer Services,Books
SCLN,"SciClone Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SGMS,Scientific Games Corp,Technology,EDP Services
SQI,"SciQuest, Inc.",Technology,Computer Software: Prepackaged Software
SEAC,"SeaChange International, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
SBCF,Seacoast Banking Corporation of Florida,Finance,Major Banks
STX,Seagate Technology.,Technology,Electronic Components
SHIP,Seanergy Maritime Holdings Corp,Transportation,Marine Transportation
SHLD,Sears Holdings Corporation,Consumer Services,Department/Specialty Retail Stores
SHOS,"Sears Hometown and Outlet Stores, Inc.",Consumer Services,Department/Specialty Retail Stores
SGEN,"Seattle Genetics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SNFCA,Security National Financial Corporation,Finance,Finance: Consumer Services
SEIC,SEI Investments Company,Finance,Investment Bankers/Brokers/Service
SCSS,Select Comfort Corporation,Consumer Durables,Home Furnishings
SLTC,"Selectica, Inc.",Technology,Computer Software: Prepackaged Software
SIGI,"Selective Insurance Group, Inc.",Finance,Property-Casualty Insurers
LEDS,SemiLEDS Corporation,Technology,Semiconductors
SMTC,Semtech Corporation,Technology,Semiconductors
SENEA,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods
SENEB,Seneca Foods Corp.,Consumer Non-Durables,Packaged Foods
SNMX,"Senomyx, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch
SQNM,"Sequenom, Inc.",Capital Goods,Industrial Machinery/Components
SREV,"ServiceSource International, Inc.",Miscellaneous,Business Services
SEV,"Sevcon, Inc.",Energy,Industrial Machinery/Components
SVBI,Severn Bancorp Inc,Finance,Major Banks
SGOC,"SGOCO Group, Ltd",Technology,Radio And Television Broadcasting And Communications Equipment
GAME,Shanda Games Limited,Miscellaneous,Business Services
SMED,Sharps Compliance Corp,Basic Industries,Environmental Services
SHEN,Shenandoah Telecommunications Co,Public Utilities,Telecommunications Equipment
SHFL,"SHFL Entertainment, Inc.",Consumer Durables,Miscellaneous manufacturing industries
SHLO,"Shiloh Industries, Inc.",Capital Goods,Industrial Specialties
SHPG,Shire plc,Health Care,Major Pharmaceuticals
SCVL,"Shoe Carnival, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
SHBI,Shore Bancshares Inc,Finance,Major Banks
SHOR,"ShoreTel, Inc.",Public Utilities,Telecommunications Equipment
SFLY,"Shutterfly, Inc.",Miscellaneous,Other Consumer Services
SIFI,"SI Financial Group, Inc.",Finance,Savings Institutions
SIEB,Siebert Financial Corp.,Finance,Investment Bankers/Brokers/Service
BSRR,Sierra Bancorp,Finance,Major Banks
SWIR,"Sierra Wireless, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
SIFY,Sify Technologies Limited,Technology,"Computer Software: Programming, Data Processing"
SIGA,SIGA Technologies Inc.,Health Care,Major Pharmaceuticals
SIGM,"Sigma Designs, Inc.",Technology,Semiconductors
SIAL,Sigma-Aldrich Corporation,Consumer Durables,Specialty Chemicals
SGMA,"SigmaTron International, Inc.",Technology,Electrical Products
SBNY,Signature Bank,Finance,Major Banks
SBNYW,Signature Bank,Finance,Major Banks
SLGN,"Silgan Holdings, Inc.",Consumer Durables,Containers/Packaging
SILC,Silicom Ltd,Technology,Computer Communications Equipment
SGI,Silicon Graphics International Corp,Technology,Computer Manufacturing
SIMG,"Silicon Image, Inc.",Capital Goods,Electrical Products
SLAB,"Silicon Laboratories, Inc.",Technology,Semiconductors
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors
SPIL,"Siliconware Precision Industries Company, Ltd.",Technology,Semiconductors
EAGLU,Silver Eagle Acquisition Corp.,n/a,n/a
SSRI,Silver Standard Resources Inc.,Basic Industries,Precious Metals
SAMG,Silvercrest Asset Management Group Inc.,Finance,Investment Managers
SFNC,Simmons First National Corporation,Finance,Major Banks
SMPL,Simplicity Bancorp Inc.,Finance,Savings Institutions
SLP,"Simulations Plus, Inc.",Technology,EDP Services
SINA,Sina Corporation,Technology,Computer Software: Prepackaged Software
SBGI,"Sinclair Broadcast Group, Inc.",Consumer Services,Broadcasting
SCOK,"SinoCoking Coal and Coke Chemical Industries, Inc",Basic Industries,Steel/Iron Ore
SINO,"Sino-Global Shipping America, Ltd.",Transportation,Oil Refining/Marketing
SVA,"Sinovac Biotech, Ltd.",Health Care,Major Pharmaceuticals
SIRI,Sirius XM Radio Inc.,Consumer Services,Broadcasting
SIRO,"Sirona Dental Systems, Inc.",Health Care,Medical/Dental Instruments
SKUL,"Skullcandy, Inc.",Consumer Non-Durables,Consumer Electronics/Appliances
MOBI,Sky-mobi Limited,Technology,Computer Software: Prepackaged Software
SPU,"SkyPeople Fruit Juice, Inc.",Consumer Non-Durables,Packaged Foods
SKBI,Skystar Bio-Pharmaceutical Company,Health Care,Major Pharmaceuticals
SKYW,"SkyWest, Inc.",Transportation,Air Freight/Delivery Services
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors
ISM,SLM Corporation,Finance,Finance: Consumer Services
JSM,SLM Corporation,Finance,Finance: Consumer Services
OSM,SLM Corporation,Finance,Finance: Consumer Services
SLM,SLM Corporation,Finance,Finance: Consumer Services
SLMAP,SLM Corporation,Finance,Finance: Consumer Services
SLMBP,SLM Corporation,Finance,Finance: Consumer Services
SMT,SMART Technologies Inc.,Technology,Computer peripheral equipment
SPRO,SmartPros Ltd.,Consumer Services,Other Consumer Services
SWHC,Smith & Wesson Holding Corporation,Capital Goods,Ordnance And Accessories
SMSI,"Smith Micro Software, Inc.",Technology,Computer Software: Prepackaged Software
SMTX,SMTC Corporation,Technology,Electrical Products
LNCE,"Snyder&#39;s-Lance, Inc.",Consumer Non-Durables,Specialty Foods
SODA,SodaStream International Ltd.,Consumer Durables,Consumer Electronics/Appliances
SOHU,Sohu.com Inc.,Technology,EDP Services
SLRC,Solar Capital Ltd.,n/a,n/a
SUNS,Solar Senior Capital Ltd.,n/a,n/a
SCTY,SolarCity Corporation,Basic Industries,Engineering & Construction
SZYM,"Solazyme, Inc.",Basic Industries,Major Chemicals
SLTM,"Solta Medical, Inc",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SONC,Sonic Corp.,Consumer Services,Restaurants
SOFO,"Sonic Foundry, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment
SONS,"Sonus Networks, Inc.",Technology,EDP Services
SORL,"SORL Auto Parts, Inc.",Capital Goods,Auto Parts:O.E.M.
SOHO,Sotherly Hotels Inc.,Consumer Services,Real Estate Investment Trusts
SFBC,"Sound Financial Bancorp, Inc.",Finance,Savings Institutions
FIRE,"Sourcefire, Inc.",Technology,EDP Services
SOCB,Southcoast Financial Corporation,Finance,Major Banks
SFST,"Southern First Bancshares, Inc.",Finance,Major Banks
SMBC,"Southern Missouri Bancorp, Inc.",Finance,Banks
SONA,"Southern National Bancorp of Virginia, Inc.",Finance,Major Banks
SBSI,"Southside Bancshares, Inc.",Finance,Major Banks
OKSB,"Southwest Bancorp, Inc.",Finance,Major Banks
OKSBP,"Southwest Bancorp, Inc.",Finance,Major Banks
SPBC,"SP Bancorp, Inc.",Finance,Savings Institutions
SPAN,"Span-America Medical Systems, Inc.",Health Care,Industrial Specialties
SBSA,"Spanish Broadcasting System, Inc.",Consumer Services,Broadcasting
SGRP,"SPAR Group, Inc.",Miscellaneous,Business Services
SPAR,"Spartan Motors, Inc.",Capital Goods,Auto Manufacturing
SPTN,"Spartan Stores, Inc.",Consumer Non-Durables,Food Distributors
SPPI,"Spectrum Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SPEX,Spherix Incorporated,Health Care,Precision Instruments
SAVE,"Spirit Airlines, Inc.",Transportation,Air Freight/Delivery Services
SPLK,Splunk Inc.,Technology,Computer Software: Prepackaged Software
SPCHA,"Sport Chalet, Inc.",Consumer Services,Other Specialty Stores
SPCHB,"Sport Chalet, Inc.",Consumer Services,Other Specialty Stores
SPRD,"Spreadtrum Communications, Inc.",Technology,Semiconductors
SPSC,"SPS Commerce, Inc.",Technology,Computer Software: Prepackaged Software
SSNC,"SS&C Technologies Holdings, Inc.",Technology,Computer Software: Prepackaged Software
STAA,STAAR Surgical Company,Health Care,Ophthalmic Goods
STMP,Stamps.com Inc.,Consumer Services,Catalog/Specialty Distribution
STND,Standard Financial Corp.,Finance,Major Banks
STAN,Standard Parking Corporation,Consumer Services,Rental/Leasing Companies
STLY,"Stanley Furniture Company, Inc.",Consumer Durables,Home Furnishings
SPLS,"Staples, Inc.",Consumer Services,Other Specialty Stores
SBLK,Star Bulk Carriers Corp.,Transportation,Marine Transportation
STSI,"Star Scientific, Inc.",Consumer Durables,Specialty Chemicals
SBUX,Starbucks Corporation,Consumer Services,Restaurants
STRZA,Starz,Consumer Services,Television Services
STRZB,Starz,Consumer Services,Television Services
STFC,State Auto Financial Corporation,Finance,Property-Casualty Insurers
STBZ,State Bank Financial Corporation.,Finance,Major Banks
SIBC,"State Investors Bancorp, Inc.",Finance,Savings Institutions
GASS,"StealthGas, Inc.",Transportation,Marine Transportation
STEC,"STEC, Inc.",Technology,Electronic Components
STLD,"Steel Dynamics, Inc.",Basic Industries,Steel/Iron Ore
SMRT,"Stein Mart, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
STNR,Steiner Leisure Limited,Consumer Services,Other Consumer Services
STEL,StellarOne Corporation,Finance,Major Banks
STEM,"StemCells, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
STML,"Stemline Therapeutics, Inc.",Health Care,Major Pharmaceuticals
STXS,"Stereotaxis, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SRCL,"Stericycle, Inc.",Basic Industries,Environmental Services
STRL,Sterling Construction Company Inc,Basic Industries,Military/Government/Technical
STSA,Sterling Financial Corporation,Finance,Banks
SHOO,"Steven Madden, Ltd.",Consumer Non-Durables,Shoe Manufacturing
SSFN,Stewardship Financial Corp,Finance,Major Banks
STEI,"Stewart Enterprises, Inc.",Consumer Services,Other Consumer Services
SSYS,"Stratasys, Ltd.",Technology,Computer peripheral equipment
SDIX,Strategic Diagnostics Inc.,Basic Industries,Major Chemicals
STRT,Strattec Security Corporation,Capital Goods,Auto Parts:O.E.M.
STRS,"Stratus Properties, Inc.",Consumer Services,Homebuilding
STRA,"Strayer Education, Inc.",Consumer Services,Other Consumer Services
STRM,"Streamline Health Solutions, Inc.",Technology,EDP Services
STB,Student Transportation Inc,Transportation,Other Transportation
SCMP,"Sucampo Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SUBK,Suffolk Bancorp,Finance,Major Banks
SUMR,"Summer Infant, Inc.",Consumer Durables,Miscellaneous manufacturing industries
SMMF,"Summit Financial Group, Inc.",Finance,Major Banks
SSBI,Summit State Bank,n/a,n/a
SNBC,"Sun Bancorp, Inc.",Finance,Commercial Banks
SNHY,Sun Hydraulics Corporation,Capital Goods,Metal Fabrications
SNSS,"Sunesis Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
STKL,"SunOpta, Inc.",Consumer Services,Farming/Seeds/Milling
SPWR,SunPower Corporation,Technology,Semiconductors
SSH,Sunshine Heart Inc,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SMCI,"Super Micro Computer, Inc.",Technology,Computer Manufacturing
SCON,Superconductor Technologies Inc.,Technology,Radio And Television Broadcasting And Communications Equipment
SGC,"Superior Uniform Group, Inc.",Consumer Non-Durables,Apparel
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SPPR,"Supertel Hospitality, Inc.",Consumer Services,Real Estate Investment Trusts
SPPRO,"Supertel Hospitality, Inc.",Consumer Services,Real Estate Investment Trusts
SPPRP,"Supertel Hospitality, Inc.",Consumer Services,Real Estate Investment Trusts
SUPX,"Supertex, Inc.",Technology,Semiconductors
SPRT,"support.com, Inc.",Technology,EDP Services
SRDX,"SurModics, Inc.",Health Care,Medical/Dental Instruments
SUSQ,"Susquehanna Bancshares, Inc.",Finance,Major Banks
SBBX,Sussex Bancorp,Finance,Major Banks
SUTR,Sutor Technology Group Limited,Capital Goods,Steel/Iron Ore
STRN,Sutron Corporation,Capital Goods,Industrial Machinery/Components
SIVB,SVB Financial Group,Finance,Major Banks
SIVBO,SVB Financial Group,Finance,Major Banks
SWSH,"Swisher Hygiene, Inc.",Finance,Diversified Commercial Services
SYKE,"Sykes Enterprises, Incorporated",Technology,EDP Services
SYMC,Symantec Corporation,Technology,Computer Software: Prepackaged Software
SYMM,"Symmetricom, Inc.",Public Utilities,Telecommunications Equipment
SYNC,"Synacor, Inc.",Technology,"Computer Software: Programming, Data Processing"
GEVA,Synageva BioPharma Corp.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
SYNL,Synalloy Corporation,Basic Industries,Steel/Iron Ore
SYNA,Synaptics Incorporated,Technology,EDP Services
SNCR,"Synchronoss Technologies, Inc.",Technology,EDP Services
SURG,"Synergetics USA, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SGYP,"Synergy Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SGYPU,"Synergy Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
SGYPW,"Synergy Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
ELOS,Syneron Medical Ltd.,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SNPS,"Synopsys, Inc.",Technology,Computer Software: Prepackaged Software
SNTA,Synta Pharmaceuticals Corp.,Health Care,Major Pharmaceuticals
SYNT,"Syntel, Inc.",Technology,EDP Services
SYMX,"Synthesis Energy Systems, Inc.",Basic Industries,Major Chemicals
SYNM,Syntroleum Corporation,Energy,Oil & Gas Production
SYUT,"Synutra International, Inc.",Consumer Non-Durables,Packaged Foods
SYPR,"Sypris Solutions, Inc.",Capital Goods,Industrial Machinery/Components
TROW,"T. Rowe Price Group, Inc.",Finance,Investment Bankers/Brokers/Service
TAIT,Taitron Components Incorporated,Consumer Non-Durables,Electronic Components
TTWO,"Take-Two Interactive Software, Inc.",Technology,Computer Software: Prepackaged Software
TBAC,"Tandy Brands Accessories, Inc.",Consumer Non-Durables,Apparel
TLF,"Tandy Leather Factory, Inc.",Consumer Non-Durables,Apparel
TNGO,"Tangoe, Inc.",Technology,Computer Software: Prepackaged Software
TRGT,"Targacept, Inc.",Health Care,Major Pharmaceuticals
TASR,"TASER International, Inc.",Capital Goods,Ordnance And Accessories
TATT,TAT Technologies Ltd.,Capital Goods,Aerospace
TAYC,"Taylor Capital Group, Inc.",Finance,Major Banks
TAYCO,"Taylor Capital Group, Inc.",Finance,Major Banks
TAYCP,"Taylor Capital Group, Inc.",Finance,Major Banks
TAYD,"Taylor Devices, Inc.",Capital Goods,Industrial Machinery/Components
TCPC,TCP Capital Corp.,n/a,n/a
TEAR,TearLab Corporation,Health Care,Medical/Dental Instruments
TECD,Tech Data Corporation,Technology,Retail: Computer Software & Peripheral Equipment
TECH,Techne Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TCCO,Technical Communications Corporation,Technology,Radio And Television Broadcasting And Communications Equipment
TTGT,"TechTarget, Inc.",Miscellaneous,Business Services
TECUA,Tecumseh Products Company,Capital Goods,Industrial Machinery/Components
TECUB,Tecumseh Products Company,Capital Goods,Industrial Machinery/Components
TKMR,Tekmira Pharmaceuticals Corp,Health Care,Major Pharmaceuticals
TSYS,"TeleCommunication Systems, Inc.",Technology,Computer Software: Prepackaged Software
TNAV,"TeleNav, Inc.",Capital Goods,Industrial Machinery/Components
TTEC,"TeleTech Holdings, Inc.",Technology,Professional Services
TELK,"Telik, Inc.",Health Care,Major Pharmaceuticals
TLAB,"Tellabs, Inc.",Public Utilities,Telecommunications Equipment
TBNK,Territorial Bancorp Inc.,Finance,Savings Institutions
TSRO,"TESARO, Inc.",Health Care,Major Pharmaceuticals
TESO,Tesco Corporation,Energy,Metal Fabrications
TSLA,"Tesla Motors, Inc.",Capital Goods,Auto Manufacturing
TESS,TESSCO Technologies Incorporated,Consumer Non-Durables,Electronic Components
TSRA,"Tessera Technologies, Inc.",Technology,Semiconductors
TTEK,"Tetra Tech, Inc.",Consumer Services,Military/Government/Technical
TTPH,"Tetraphase Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
TCBI,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TCBIL,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TCBIP,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TCBIW,"Texas Capital Bancshares, Inc.",Finance,Major Banks
TXN,Texas Instruments Incorporated,Technology,Semiconductors
TXRH,"Texas Roadhouse, Inc.",Consumer Services,Restaurants
THRD,TF Financial Corporation,Finance,Banks
TFSL,TFS Financial Corporation,Finance,Savings Institutions
TGTX,"TG Therapeutics, Inc.",Health Care,Major Pharmaceuticals
TGE,"TGC Industries, Inc.",Energy,Oil & Gas Production
ABCO,The Advisory Board Company,Consumer Services,Other Consumer Services
ANDE,"The Andersons, Inc.",Consumer Services,Farming/Seeds/Milling
TBBK,"The Bancorp, Inc.",Finance,Major Banks
BKYF,The Bank of Kentucky Financial Corp.,Finance,Savings Institutions
BONT,"The Bon-Ton Stores, Inc.",Consumer Services,Department/Specialty Retail Stores
CG,The Carlyle Group L.P.,Finance,Investment Managers
CAKE,The Cheesecake Factory Incorporated,Consumer Services,Restaurants
CHEF,"The Chefs&#39; Warehouse, Inc.",Consumer Non-Durables,Food Distributors
PLCE,"The Children&#39;s Place Retail Stores, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
DSGX,The Descartes Systems Group Inc.,Technology,Computer Software: Prepackaged Software
DXYN,"The Dixie Group, Inc.",Consumer Durables,Home Furnishings
ENSG,"The Ensign Group, Inc.",Health Care,Hospital/Nursing Management
XONE,The ExOne Company,Capital Goods,Industrial Machinery/Components
FINL,"The Finish Line, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
FBMS,"The First Bancshares, Inc.",Finance,Major Banks
FLIC,The First of Long Island Corporation,Finance,Major Banks
TFM,"The Fresh Market, Inc.",Consumer Services,Food Chains
GT,The Goodyear Tire & Rubber Company,Consumer Durables,Automotive Aftermarket
GTPPP,The Goodyear Tire & Rubber Company,Consumer Durables,Automotive Aftermarket
HCKT,"The Hackett Group, Inc.",Consumer Services,Professional Services
HAIN,"The Hain Celestial Group, Inc.",Consumer Non-Durables,Packaged Foods
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",n/a,n/a
INTG,The Intergroup Corporation,Consumer Services,Building operators
KEYW,The KEYW Holding Corporation,Technology,EDP Services
MSG,The Madison Square Garden Company,Consumer Services,Television Services
TMNG,"The Management Network Group, Inc.",Consumer Services,Professional Services
MDCO,The Medicines Company,Health Care,Major Pharmaceuticals
MIDD,The Middleby Corporation,Technology,Industrial Machinery/Components
NDAQ,"The NASDAQ OMX Group, Inc.",Finance,Investment Bankers/Brokers/Service
NAVG,"The Navigators Group, Inc.",Finance,Property-Casualty Insurers
PTRY,"The Pantry, Inc.",Consumer Durables,Automotive Aftermarket
PRSC,The Providence Service Corporation,Health Care,Medical/Nursing Services
SPNC,The Spectranetics Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
ULTI,"The Ultimate Software Group, Inc.",Technology,Computer Software: Prepackaged Software
WTSL,"The Wet Seal, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores
YORW,The York Water Company,Public Utilities,Water Supply
NCTY,The9 Limited,Miscellaneous,Business Services
THRX,"Theravance, Inc.",Health Care,Major Pharmaceuticals
KOOL,THERMOGENESIS Corp.,Capital Goods,Medical Specialities
TST,"TheStreet, Inc.",Consumer Services,Newspapers/Magazines
TCRD,"THL Credit, Inc.",n/a,n/a
THOR,Thoratec Corporation,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
THLD,"Threshold Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
THTI,"THT Heat Transfer Technology, Inc.",Capital Goods,Metal Fabrications
OINK,"Tianli Agritech, Inc.",Consumer Non-Durables,Farming/Seeds/Milling
TIBX,"TIBCO Software, Inc.",Technology,Computer Software: Prepackaged Software
TICC,TICC Capital Corp.,n/a,n/a
TIGR,TigerLogic Corporation,Technology,Computer Software: Prepackaged Software
TTS,"Tile Shop Hldgs, Inc.",Consumer Services,Home Furnishings
TSBK,"Timberland Bancorp, Inc.",Finance,Banks
TITN,Titan Machinery Inc.,Consumer Services,Other Specialty Stores
TIVO,TiVo Inc.,Consumer Services,Television Services
TISA,"Top Image Systems, Ltd.",Technology,Computer peripheral equipment
TOPS,TOP Ships Inc.,Transportation,Marine Transportation
TORM          ,TOR Minerals International Inc,Basic Industries,Major Chemicals
TRNX,Tornier N.V.,Health Care,Industrial Specialties
TOFC,Tower Financial Corporation,Finance,Major Banks
TWGP,"Tower Group International, Ltd.",Finance,Property-Casualty Insurers
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors
TWER,Towerstream Corporation,Consumer Services,Telecommunications Equipment
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,Hotels/Resorts
TOWN,Towne Bank,n/a,n/a
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials
TSRE,"Trade Street Residential, Inc.",Consumer Services,Real Estate Investment Trusts
TWMC,Trans World Entertainment Corp.,Consumer Services,Consumer Electronics/Video Chains
TACT,TransAct Technologies Incorporated,Technology,Computer peripheral equipment
TRNS,"Transcat, Inc.",Capital Goods,Electrical Products
TSPT,"Transcept Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals
TGA,Transglobe Energy Corp,Energy,Oil & Gas Production
